word_id,Word,Article_Frequency,Title_Frequency
21749,threeline,1,0
12326,liparead,1,0
13940,neededbbc,1,0
20105,sowith,1,0
7446,eveningread,1,0
22772,universitythe,1,0
3015,campus,1,0
14309,ntus,1,0
1075,arkwright,1,0
2724,buildingsread,1,0
12391,liveyour,1,0
4023,commentsbut,1,0
4074,commissionwhat,1,0
17297,realisation,2,0
14479,officethis,1,0
17743,remit,3,0
16080,policethis,1,0
5319,dayread,1,0
1944,bettingstarmer,1,0
8714,gamblingfinal,1,0
22731,uninspiredyou,1,0
21923,todayhis,1,0
17713,reluctance,1,0
8442,fractious,1,0
23237,volumesthe,1,0
4019,commenting,1,0
10577,independencehowever,1,0
5562,defied,2,0
4315,confirmation,1,0
20154,specificallywith,1,0
5289,dayafter,1,0
17804,repercussion,1,0
3844,clouding,1,0
17369,recession,2,1
5213,datain,1,0
12848,marchit,1,0
19450,shallow,2,0
5628,demandmoney,1,0
11887,latestformer,1,0
17235,ratesetter,1,0
20851,summerall,1,0
11315,januarymarch,1,0
1300,attributable,1,0
6673,economywe,1,0
20654,streetsthe,1,0
7114,energydriven,1,0
4706,costsat,1,0
17236,ratesetting,1,0
8591,fuelling,2,0
24378,yearsdespite,1,0
14919,outpacing,1,0
20354,standardsthe,1,0
6814,electionfigures,1,0
4082,commitmentsbut,1,0
704,ammunition,1,0
6376,downread,1,0
13600,moremanifesto,1,0
15939,pledgesa,1,0
16800,promisingin,1,0
17795,repaymentsas,1,0
19550,shocksfor,1,0
7266,eradicated,1,0
6694,edition,1,0
17203,ramsay,1,0
17080,questionsit,1,0
23658,weekthis,1,0
21397,teesideelsewhere,1,0
11744,labourand,1,0
6607,eastmr,1,0
13706,mpsir,1,0
7849,farageparty,1,0
15202,parker,13,0
17132,racial,4,1
14349,objectionable,1,0
22618,undercover,5,0
804,annoys,1,0
22958,uselessmr,1,0
3455,channeltalking,1,0
21590,themthat,1,0
9203,greek,2,0
18260,ringfence,1,0
2318,bradfordstan,1,0
12929,matehe,1,0
15181,paramedic,2,0
15063,oxygen,1,0
8552,fromlongtime,1,0
5578,degenerate,3,0
14159,nonceslong,1,0
14158,nonce,2,0
14032,newsin,1,0
4869,covertly,1,0
8164,flaghe,1,0
2202,bonnet,1,0
8585,fuckersgoing,1,0
14191,noose,1,0
15182,paramilitary,1,0
14192,nooseon,1,0
18706,saint,1,0
22919,upstart,1,0
16760,prohitler,2,0
16843,proputin,3,0
21682,thirdparty,1,0
16819,properlyreform,1,0
10343,imagesian,1,0
9234,gribbin,1,0
13999,neutrality,1,0
13908,nazismr,1,0
17876,reprehensiblemr,1,0
16742,profusely,1,0
6139,disrepute,1,0
1338,authenticity,1,0
6045,discourse,1,0
3325,centuryhowever,1,0
11262,itty,1,0
4936,creator,1,0
1080,armando,1,0
10249,iannucci,1,0
8187,fleeting,1,0
14334,nuttersin,1,0
3663,cinch,1,0
3384,challengingthe,1,0
6375,downpour,1,0
8913,gifting,1,0
6459,drown,2,0
8914,giftreal,1,0
12251,lifethe,16,0
6082,disguisereal,1,0
21182,tabloid,1,0
8275,foodreal,1,0
21357,teacup,1,0
18203,ridereal,1,0
19853,slidereal,1,0
2432,brilliantreal,1,0
11240,itone,1,0
22123,toy,2,0
15550,peoplereal,1,0
22823,unsavoury,1,0
3575,childreal,1,0
8289,footballreal,1,0
11192,itafter,2,0
314,advisor,1,0
2905,callerreal,1,0
19459,shaming,1,0
7002,emailed,1,0
12351,listreal,1,0
17056,quarterreal,1,0
22411,tvreal,1,0
15831,pissreal,1,0
2983,campaignreal,1,0
11250,itsolutionsa,1,0
1152,ascores,1,0
45,abovethis,14,0
23016,vague,9,0
17387,recollection,8,0
23149,videogames,8,0
21353,teach,8,0
44,abovesomehow,1,0
22578,unavoidable,1,0
2843,bythe,1,0
9016,goo,1,0
22030,torieslabour,1,0
11852,languishing,2,0
23644,weekrishi,1,0
14133,noblepa,1,0
14609,onslaught,1,0
10687,inflicted,2,0
6572,earlyms,1,0
21869,timeshe,1,0
12002,leadif,1,0
3404,chancesthere,1,0
66,abstention,1,0
5936,differenceto,1,0
14676,oppposition,1,0
5748,depressing,1,0
15573,percentless,1,0
19983,socioeconomic,1,0
3224,categoryin,1,0
4739,countedover,1,0
21226,tallied,1,0
2788,businessbut,1,0
17943,resignin,1,0
19331,septemberit,1,0
23139,victoryon,1,0
2079,blenheim,1,0
20857,summitit,1,0
12000,leaderwhy,1,0
14496,offwhat,1,0
11647,kingprorogation,1,0
10008,homesir,1,0
10005,homeownership,1,0
6012,disappointedthe,1,0
16686,proceeded,1,0
18800,savillsin,1,0
20870,sunakhouse,1,0
13589,morehouse,1,0
2217,boomed,2,0
18526,runaway,1,0
22181,trainit,1,0
18415,rosy,1,0
17728,remarkably,1,0
22867,upbut,1,0
11830,landalthough,1,0
4172,compel,1,0
883,anyfor,1,0
13512,moneydata,1,0
6752,eke,1,0
16738,profitsbritain,1,0
21592,themthere,1,0
13091,meddle,1,0
19200,secures,2,0
23626,weekany,1,0
3821,clog,1,0
12874,marketlabour,1,0
16580,priceswhichever,1,0
15462,payif,1,0
8647,furtherif,1,0
9488,happensobviously,1,0
20836,suggestsomething,1,0
10025,hon,2,0
8572,frsa,1,0
20513,stevebakerfrsa,1,0
14401,occurs,1,0
17639,reinsmr,1,0
11442,jostling,1,0
12816,manoeuvring,1,0
19271,selfinterest,2,0
14929,outsecurity,1,0
21835,tilt,1,0
10937,interviewseen,1,0
20842,suitable,3,0
3034,candidatehe,1,0
24560,zeroearlier,1,0
5174,dampening,1,0
12005,leadmr,1,0
18782,saundersasked,1,0
20360,standingive,1,0
16434,pragmatic,5,0
16594,principledi,1,0
14946,outtory,1,0
4096,committeemr,1,0
23637,weeklabours,1,0
4546,continuethis,1,0
9354,gunpointthe,1,0
4777,countryim,1,0
13949,needsi,1,0
7541,exchangehe,1,0
10128,householdsir,1,0
9480,happenhe,1,0
8029,fiery,5,0
772,animosity,1,0
19855,slightestprime,1,0
18268,ripley,1,0
10332,imageryhe,1,0
20028,somethingi,1,0
19205,securitybut,1,0
14594,onlinebrendan,1,0
1291,attentionwe,1,0
4290,condom,4,1
11548,karl,1,0
21453,terence,1,0
14949,outwere,1,0
4291,condomsit,1,0
13195,messaging,2,0
602,allimportant,1,0
13454,mobilising,1,0
22187,tranche,1,0
22400,turnerhull,1,0
12853,marfleet,3,0
6886,electionsdisillusionment,1,0
6608,easton,1,0
17917,researching,1,0
11856,laptop,1,0
12231,liethey,1,0
5920,die,4,0
10903,interjecting,1,0
13518,moneypauline,1,0
3774,cleaner,3,0
16954,puffed,1,0
3529,cheek,1,0
2272,botherit,1,0
14184,nonvoters,1,0
5755,depth,1,0
7962,feelingsi,1,0
9421,hameder,1,0
14327,nursemichael,1,0
7132,engineer,1,0
2328,brainless,1,0
13528,monkey,1,0
6137,disrepair,1,0
905,apathetic,3,0
18038,resultit,1,0
13815,nagging,1,0
1222,assuagerather,1,0
15009,overstate,1,0
7824,familyquestioned,1,0
424,agreedmost,1,0
6096,disillusionedvoter,1,0
10178,hullwide,1,0
12299,lindsay,1,0
10157,hoyle,1,0
22795,unopposedturner,1,0
21877,timesspeaking,1,0
12646,mafia,1,0
21231,tandoori,1,0
23688,wellas,1,0
8586,fucking,1,0
1639,bastard,1,0
19164,secondit,1,0
12559,lowwage,1,0
12995,mattersturner,1,0
22024,toriesdefaultbut,1,0
6521,dust,1,0
5512,deepsea,1,0
22230,trawler,1,0
23531,watersturner,1,0
7525,examplebut,1,0
5941,differentpeople,1,0
5951,difficultyive,1,0
10696,infor,1,0
10309,illicitly,1,0
11695,knowledgeso,1,0
19103,seathere,1,0
18909,scandalwhen,1,0
3065,candidatewho,1,0
11058,involvedit,1,0
23753,westnick,1,0
9734,heppletony,1,0
16658,probelike,1,0
18786,saundersnick,1,0
9857,himallegations,1,0
15232,parliamentrussell,1,0
1926,betsthree,1,0
19958,soalister,1,0
22445,twokevin,1,0
18534,runningmeanwhile,1,0
6848,electionliam,1,0
2230,boothsmith,1,0
9877,himselfis,1,0
23360,wagered,1,0
19111,seatkevin,1,0
3490,charitieskevin,1,0
20063,sorrythe,1,0
1110,arrestedwho,1,0
11006,investigatingthe,1,0
16079,policescotland,1,0
1907,betinside,1,0
6258,domainif,1,0
18845,sayswhat,1,0
10701,informationit,1,0
6259,domainthose,1,0
2273,bothin,1,0
4323,confiscation,1,0
24243,wpa,1,0
16401,powerhe,1,0
10131,householdsunaks,1,0
23967,wipeoutelections,1,0
13624,morningin,1,0
781,annihilation,1,0
20927,supermajoritythat,1,0
9084,governmentlabour,1,0
19640,shunt,3,0
7216,entrenching,2,0
16420,powerthey,1,0
17519,referendumrelatedrishi,1,0
2451,britainhow,1,0
20896,sundayelections,1,0
1193,assembly,15,0
22447,tworound,9,0
11508,julyturnoutthe,1,0
3356,cet,2,0
6754,elabe,1,0
9842,highstakes,2,0
6859,electionnational,1,0
19477,shareestimations,1,0
3053,candidatespolls,1,0
20785,substantially,2,0
18042,resultsconstituency,1,0
8135,firstround,5,1
14936,outskirtssecondround,1,0
18538,runoffsmost,1,0
18537,runoff,13,0
17269,reachthere,1,0
1612,bartering,2,0
14117,nightthe,1,0
8177,flatters,1,0
5443,deceive,1,0
19765,siphoning,1,0
16466,predictedif,1,0
14743,othersbut,1,0
4328,confound,1,0
23972,wipeoutundecided,1,0
24253,wrecking,1,0
17377,reckoning,1,0
14566,oneparty,1,0
20436,statesome,1,0
11771,labouron,1,0
7734,facedit,1,0
535,alerted,1,0
22907,upperechelons,1,0
22942,urinalequipped,1,0
12483,loo,1,0
17332,reassessed,1,0
14394,occupant,2,0
23801,whispered,1,0
8645,furrowing,1,0
2506,browthe,1,0
18925,scary,1,0
1740,bedtime,2,0
21214,tale,1,0
19062,scrumping,1,0
7909,fate,3,0
13536,monsieur,1,0
16536,presidenta,1,0
16721,proeuropean,2,0
10236,hyperlow,1,0
3278,cemented,1,0
12845,marche,2,0
404,ageold,1,0
10266,ideasthen,1,0
22519,ukrainerelated,1,0
16720,proeu,1,0
20525,sticky,1,0
18507,rulemaking,1,0
9895,hindrance,1,0
10185,humbling,1,0
4392,conservativesmacron,1,0
1191,assaulted,3,1
19082,seal,1,0
1712,bean,1,0
5775,description,2,0
2503,brownbut,1,0
8846,gentlemanly,1,0
22414,tweed,1,0
20528,stiletto,1,0
10186,humiliated,1,0
19938,sniffed,1,0
20941,supervirus,1,0
14703,orderjust,1,0
8936,gladly,1,0
5149,dabble,1,0
8763,gather,2,0
20976,supportwhat,1,0
8633,funk,1,0
18224,righteousnessand,1,0
21201,tailwind,1,0
17794,repayment,1,0
13805,myriad,1,0
20992,surfacewill,1,0
16680,probuilding,1,0
16791,promisedand,1,0
20754,stutter,1,0
6007,disappearand,1,0
23371,waitinglabour,1,0
19307,sensing,1,0
10965,introspection,1,0
13845,narrativesin,1,0
15179,paralysis,1,0
16105,policymaking,1,0
6244,dogmatic,1,0
12159,lever,4,0
11896,laughingly,1,0
12060,leftand,1,0
19937,sniff,1,0
14660,opportunityon,1,0
9490,happenstarmer,1,0
8094,fingertip,1,0
12892,marshal,1,0
3139,careersblair,1,0
11091,iraq,3,0
5819,destructionstarmer,1,0
14271,nous,1,0
10162,hubris,1,0
15832,pit,3,0
15590,performer,1,0
13520,moneystarmer,1,0
14714,orientated,1,0
14169,nonideological,1,0
6428,drift,2,0
10826,instinctive,1,0
16365,pounce,1,0
2113,bloodied,1,0
16631,privateschool,1,0
20792,suburban,2,0
4712,cosy,1,0
19215,seed,1,0
5817,destruction,2,0
17890,republic,5,0
11780,labourspeaking,1,0
11118,irvine,2,0
22493,uklevel,1,0
22917,upskill,1,0
5788,designing,1,0
19196,sectorsthis,1,0
7094,endlessly,1,0
7096,endmr,1,0
19010,scotlandi,1,0
4402,conservativesso,1,0
17079,questionsearlier,1,0
16860,prospectsasked,1,0
6755,elaborate,1,0
22750,unionthat,1,0
1301,attribute,1,0
2391,brexitits,1,0
14659,opportunityasked,1,0
2978,campaignpeople,1,0
14937,outso,1,0
21587,themsome,1,0
16193,pollselection,1,0
6118,disowns,1,0
17802,repeatedlyspeaking,1,0
4384,conservativesasked,1,0
18818,saymr,1,0
17811,replacinghe,1,0
19119,seatsback,2,0
23302,votersthey,1,0
18214,rigbytheyre,1,0
15408,pastthepost,1,0
6887,electionsearlier,1,0
11412,joiningmr,1,0
13637,moronicpressed,1,0
3220,categorical,1,0
21130,switchsome,1,0
15355,partyreforms,1,0
20995,surged,4,0
6818,electionformer,2,0
1868,bensilum,1,0
11309,jamieson,1,0
12627,mack,1,0
14724,osben,1,0
21272,tasos,1,0
15157,papanastasiou,1,0
15495,pemberton,1,0
19402,setup,2,0
440,aheadlabour,1,0
15555,peoplesmuggling,1,0
2157,boatsrelated,1,0
17413,recordingthe,1,0
11483,julya,1,0
10852,integration,1,0
7352,etif,2,0
14175,nonrefundableother,1,0
13524,monies,1,0
20306,staffing,1,0
1111,arresting,3,0
5830,detaining,1,0
18567,rwandaall,1,0
9272,groupin,1,0
13385,miscellaneous,1,0
18571,rwandan,1,0
17930,resettling,1,0
9780,herethe,2,0
13839,nao,1,0
2402,bribery,1,0
14174,nonrefundable,1,0
6907,electionstephen,1,0
3020,cancel,1,0
17459,redirect,1,0
3453,channelsonya,1,0
18927,sceats,1,0
22058,torture,2,0
23524,watering,1,0
18869,scandalevery,1,0
6417,dread,1,0
2750,bundled,1,0
22059,torturing,1,0
18862,scandalbut,3,0
6119,disparage,2,0
13071,meansrishi,1,0
8879,gettybut,1,0
13704,mpsin,1,0
5061,crumb,1,0
2229,boothisherwood,8,0
18647,saidin,2,0
12039,leavecampaigning,1,0
2792,businesseshe,1,0
7589,exitmr,1,0
7192,enterpriseskevin,1,0
2446,britainasked,1,0
17672,relationshipshe,1,0
5507,deepest,1,0
1977,bilateral,5,0
4532,continent,2,0
7492,everyonebut,1,0
19510,sheila,1,0
1627,basicsan,1,0
3078,canvasseron,1,0
24100,womenmr,2,0
94,acceptedhe,2,0
10505,inappropriatetheyre,2,0
10504,inappropriatethe,2,0
4574,contrition,2,0
17746,remorse,6,0
3198,casefor,1,0
17540,reformafter,1,0
18216,rigged,1,0
73,abused,5,0
16396,powerearlier,1,0
7809,familiesmeanwhile,1,0
8662,futureafter,1,0
7559,excruciating,1,1
8962,gloss,1,0
15551,peoplerishi,1,0
18340,rocketed,1,0
24374,yearsbritain,1,0
15806,pieinthesky,1,0
9651,heaping,1,0
7296,escalates,2,1
3208,castjohn,2,0
16402,powerhowever,1,0
4382,conservativesalthough,1,0
11772,labouropinion,1,0
9454,handsome,1,0
8315,forecasting,1,0
2387,brexiteers,1,0
9343,gulf,2,0
22040,toriesrightwingers,1,0
16083,policiesas,1,0
24293,wrongnadine,1,0
6315,dorries,2,0
13098,medialast,1,0
13812,nadine,2,0
24411,yearsthis,2,0
14616,onward,1,0
16207,pollson,1,0
23835,whythere,1,0
10683,inflationarythey,1,0
16913,pruning,1,0
2758,bureaucracy,4,0
14067,nfp,23,0
1192,assemble,2,0
13863,nationale,3,0
21568,themheres,2,0
848,antiimmigrant,3,0
9920,historywhat,2,0
21170,systemto,2,0
23303,votersthis,2,0
140,achieves,2,0
14386,obtains,2,0
6768,electedhow,2,0
6130,disproportionate,2,0
10212,hurdle,2,0
18427,roundin,2,0
12555,lowin,2,0
22253,triangular,6,0
4529,contestswith,2,0
4525,contestsin,1,0
23579,waywhat,2,0
4528,contestsuntil,2,0
14945,outto,2,0
23097,versabut,1,0
17891,republican,10,0
20477,steadily,2,0
8483,fraying,2,0
5756,deputiesso,2,0
21839,timeas,2,0
8430,fourparty,2,0
12065,leftgreen,2,0
8107,firebrand,4,0
22587,unbowed,7,0
12177,lfi,5,0
11333,jeanluc,7,0
13446,mlenchon,7,0
24062,withdrawmacrons,2,0
8682,gabriel,5,0
1271,attal,5,0
17190,rallyas,1,0
14419,odoxa,2,0
864,antirn,2,0
10912,interparty,2,0
12248,lifestarmer,3,0
6394,dpphe,3,0
6366,downkeir,1,0
511,alamywith,2,0
22066,torylib,5,0
9847,hikesin,2,0
5587,delaysdavey,2,0
23297,voterssir,2,0
18093,reutersdavey,2,0
6227,dodavey,2,0
849,antiimmigration,4,0
9273,grouping,3,0
21686,thirdthe,1,0
22682,unease,1,0
22569,unambiguous,1,0
6064,disdainful,1,0
16534,presidency,3,0
16397,powerequally,1,0
19484,sharewe,1,0
10183,humanist,1,0
13452,mobilise,3,0
3817,clmentine,1,0
1337,autain,1,0
19172,secondround,2,0
23639,weekmacrons,1,0
17685,relegated,1,0
12725,makeup,1,0
18539,runoffson,1,0
1569,bardella,15,0
16875,protege,2,0
12610,lyon,1,0
12284,lille,1,0
13837,nantes,1,0
8764,gathered,2,0
18484,rpublique,1,0
18313,rn,1,0
5359,dealmaking,1,0
7484,everin,1,0
13447,mlenchons,2,0
14068,nfps,1,0
15269,partiesin,1,0
18660,saidmlenchon,1,0
17192,rallyseveral,1,0
7720,fabien,1,0
18443,roussel,1,0
9335,guillaume,1,0
8224,florquinthe,1,0
8457,francefor,1,0
11334,jeanmarie,4,0
857,antimuslim,1,0
17737,remind,4,0
23353,waffenss,2,0
24391,yearslong,1,0
14201,normalise,1,0
5853,detoxify,2,0
10375,imagethe,1,0
6218,doctrine,3,0
14171,nonnationals,2,0
15193,parentsmacron,1,0
20735,stunned,1,0
1948,bewildered,1,0
22309,trounced,2,0
8428,fourdecade,1,0
8138,firstwhile,1,0
22594,uncertainwith,1,0
12984,mathieu,1,0
8697,gallard,1,0
18106,reutersthe,1,0
21683,thirdplace,1,0
13744,mujtaba,1,0
17164,rahman,1,0
7365,eurasia,1,0
24225,worstplaced,1,0
24303,wrotethe,1,0
213,addedin,1,0
1955,bfm,1,0
4448,constituenciesrelated,1,0
5850,detest,1,0
8462,francepolls,1,0
11497,julymuch,1,0
24060,withdrawal,1,0
12706,majorityin,2,0
19038,scrambled,1,0
19990,soften,1,0
10100,hostility,1,0
11127,islamisation,1,0
6411,drastically,2,0
17541,reformahead,1,0
13101,mediamost,1,0
15180,paralysisif,1,0
8480,fraught,1,0
3905,cohabitation,2,0
12634,macronthe,1,0
22508,ukrainefollowing,1,0
4588,convene,1,0
355,afpthe,1,0
6150,dissent,2,0
19159,secondbiggest,1,0
16403,powerin,1,0
17721,remainder,1,0
23656,weekspeaking,1,0
17480,reelectedin,1,0
20466,stave,1,0
941,appeasing,2,0
14563,onemr,1,0
17481,reelectedit,1,0
16409,powernigel,1,0
1334,australian,2,0
11001,investigatepolls,1,0
15350,partyon,1,0
7008,embarrassed,1,0
6291,donkey,2,0
19910,smiling,2,0
20315,stagemr,1,0
18558,russianinspired,2,0
3886,cobblersthe,1,0
11227,itinterviewed,1,0
11174,issuesoliver,1,0
19529,shine,1,0
17098,quicklythe,1,0
1577,bark,1,0
13169,meow,1,0
21305,taxesmr,1,0
15913,playbookthe,1,0
13,abc,3,0
3390,championon,1,0
17428,recoverspeaking,1,0
5437,decadesif,1,0
21792,thursdayi,2,0
17425,recovermeanwhile,1,0
21746,threeday,1,0
17349,rebuildif,1,0
5438,decadesin,1,0
13369,ministrypresident,1,0
13484,momentous,1,0
17853,reportsmr,1,0
20159,spectacularly,4,0
16816,propelling,1,0
9118,governmentwhen,1,0
6395,dputs,1,0
15123,palethe,1,0
16539,presidentwhen,1,0
4812,countthese,1,0
17691,reliable,3,0
22261,trickling,1,0
16000,pmvote,1,0
7453,eveningwho,1,0
18535,runningthe,1,0
24501,youthful,1,0
15277,partiestrailing,1,0
7177,ensemble,4,0
15229,parliamentpresident,1,0
3907,cohabitationwhat,1,0
3908,cohabitationwhen,1,0
17228,rareit,1,0
11296,jacques,2,0
3604,chirac,2,0
12323,lionel,1,0
11441,jospin,1,0
1996,billsthe,1,0
14992,overrule,1,0
12705,majorityif,1,0
11818,lame,1,0
6479,duckwhat,1,0
14878,outcomesthis,1,0
19442,shaken,2,0
7551,excludedthese,1,0
15178,paralysed,1,0
19137,seatsms,1,0
17563,reformswhat,1,0
15023,overthrown,1,0
6193,divergencesprime,1,0
11924,lawmaker,1,0
3305,centrerightexperts,1,0
22565,unaffiliated,1,0
17564,reformswhy,1,0
6803,electioncritics,1,0
10163,hubristic,2,0
6300,doom,1,0
9574,hasten,1,0
8461,francems,1,0
21241,tantalisingly,1,0
5461,decisionhowever,1,0
10392,immense,1,0
21459,termsand,1,0
6018,disarray,3,0
854,antimacron,1,0
598,allianceunfortunately,1,0
14448,offguard,1,0
3904,cogent,1,0
2852,cac,3,0
21655,thibault,1,0
3016,camus,3,0
16545,pressthe,1,0
7927,fchi,2,0
8517,fridayfrances,1,0
9080,governmentjim,1,0
5855,deutsche,1,0
7889,farrights,1,0
15210,parliamentadvertisementthe,1,0
23652,weekslondons,1,0
22143,tradegermanys,1,0
5287,dax,1,0
8787,gdaxi,1,0
9217,greenthe,2,0
15146,paneuropean,1,0
20588,stoxx,2,0
7307,esf,1,0
6346,dow,1,0
24455,ymf,1,0
13851,nasdaq,1,0
14308,nqf,1,0
8782,gbpusdx,1,0
17237,ratesfollow,1,0
5313,daylive,1,0
22872,updatesmon,1,0
8976,gmtlatoya,2,0
9518,hardingasia,1,0
14984,overnightstocks,1,0
1166,asia,1,0
6647,economiesthe,1,0
14121,nikkei,1,0
12826,manufacturer,5,0
1001,apriljune,1,0
17054,quarterhowever,1,0
6357,downgraded,1,0
13374,minus,1,0
19461,shanghai,1,0
4211,composite,1,0
16988,purchasing,2,0
4558,contraction,1,0
19297,seng,1,0
10160,hsi,1,0
9961,holidayelsewhere,1,0
6903,electionspolling,1,0
15992,pmon,1,0
9519,hardingcoming,1,0
22880,upgood,1,0
24428,yearwell,1,0
6659,economyheres,1,0
21920,todayam,1,0
23907,windar,1,0
16282,porvair,1,0
9539,harland,4,0
24092,wolffam,1,0
10616,indexam,1,0
9610,hcob,2,0
15982,pmiam,2,0
7390,eurozone,1,0
4947,creditam,1,0
15984,pmipm,1,0
10617,indexpm,1,0
15981,pmi,3,0
12828,manufacturingwatch,1,0
17234,ratesdownload,1,0
10187,humiliating,1,0
8596,fulfilling,2,0
4299,confidant,1,0
2215,bookshop,1,0
10820,insteadit,1,0
8405,foryet,1,0
20649,streetread,1,0
4856,coveragethat,1,0
19268,selfimmolation,1,0
22397,turnaroundkeir,1,0
15242,parlour,2,0
3959,collinsby,1,0
16995,purging,1,0
865,antisemites,1,0
15313,partyeven,1,0
21228,tame,1,0
2010,biographer,2,0
15483,peculiarly,1,0
21268,tasked,1,0
5100,curating,1,0
22992,uttered,1,0
952,applicable,1,0
20530,stillwellpaunlike,1,0
1732,becomesir,1,0
9040,goto,1,0
3189,cartoonistsmuch,1,0
10741,ink,1,0
7619,expended,1,0
20596,straitened,1,0
13668,moulded,1,0
19322,sep,1,0
22423,twin,3,0
15480,pebbledashed,1,0
20294,stabilitymoney,1,0
8215,flooded,4,0
17450,redecorate,1,0
2145,boarded,1,0
8950,glazerhis,1,0
1136,arthritis,1,0
12247,lifesome,1,0
20981,suppress,1,0
7960,feelingsadded,1,0
8147,fist,2,0
2753,bunk,1,0
5422,debbie,1,0
2111,blondie,1,0
19754,singerhe,1,0
15422,patience,1,0
10777,insignificance,1,0
7732,facechildhood,1,0
16399,powerfully,1,0
10915,interrogate,1,0
19987,sod,1,0
5325,daysir,2,0
12823,manual,1,0
7271,erasir,1,0
15315,partyfamily,1,0
4904,cram,1,0
4687,cortinamr,1,0
10033,honeymoon,1,0
8190,flew,1,0
485,aircraft,1,0
23366,wainwright,1,0
11812,lakeland,1,0
9855,hillsthe,1,0
19647,sibling,2,0
13185,merle,1,0
21235,tanhouse,1,0
20912,superboy,1,1
80,academia,1,0
8287,footballhe,1,0
111,accomplished,1,0
8179,flautist,1,0
6406,drama,2,0
18955,scholarship,2,0
16481,prefect,1,0
1269,attained,2,0
1384,awardhis,1,0
15465,paykeir,1,0
3960,collinscuriously,1,0
7222,entry,2,0
17628,reigates,1,0
10237,hypocrisy,2,0
18032,resultafter,1,0
2168,bodmin,1,0
24176,workshop,1,0
8124,firstclass,2,0
5580,degreeduring,1,0
16490,preferring,1,0
14365,obrien,1,0
17671,relationshiphe,1,0
571,allconsuming,1,0
15397,passiona,1,0
14577,oneyear,1,0
1417,bachelor,1,0
6701,edmund,1,0
15243,parloursir,1,0
3271,celebrating,4,1
18342,rod,1,0
3961,collinsfreed,1,0
10867,intensity,1,0
5886,devote,1,0
9943,hobby,1,0
17195,ralph,1,0
22297,trotskyism,1,0
15069,pabloism,1,0
11654,kinnocks,2,0
650,alternativeat,1,0
7483,everhe,1,0
16982,pupillage,1,0
21553,theftnevertheless,1,0
20160,spectator,3,0
5544,defendant,1,0
13058,mclibel,1,0
7755,factsheet,1,0
6220,documentary,1,0
13494,monarchyby,1,0
8928,girlfriend,1,0
15669,phillippa,1,0
11559,kaufmannthey,1,0
13639,morris,1,0
9369,gymnast,1,0
12891,marry,1,0
543,alexandersir,1,0
8891,gettyvictoria,1,0
1747,beenher,1,0
7999,fennes,1,0
14393,occasionally,1,0
21149,synagogue,2,0
16725,professes,1,0
17709,religiousback,1,0
2786,busily,1,0
22971,usled,1,0
3872,coalitionby,1,0
15161,paperbased,1,0
12384,livesone,1,0
18799,savile,3,0
16781,prolific,1,0
15091,paedophile,2,0
5792,deskone,1,0
23198,vip,1,0
10978,invention,1,0
7836,fantasist,1,0
1744,beechafter,1,0
5378,debacle,1,0
1342,authorised,1,0
16997,purported,1,0
13163,mentality,1,0
7840,fantastist,1,0
1743,beech,3,0
22809,unquestioned,1,0
18387,rosethe,1,0
16705,proctor,1,0
11968,leaderby,1,0
926,apparatus,1,0
11932,lawsi,1,0
11533,justicehe,1,0
6212,dobson,2,0
7926,fche,1,0
6278,donegal,1,0
313,advising,1,0
1125,arrivesir,1,0
6290,dongeal,1,0
18344,rodgerspixelwhen,1,0
716,amputated,1,0
20177,speechmr,1,0
14892,outhouse,3,0
17913,rescued,3,0
21137,sworn,1,0
15050,ownheartbroken,1,0
5338,daywhen,1,0
19040,scrapbook,1,0
20042,sonin,1,0
19724,sincehe,1,0
16741,profoundly,1,0
19239,seizing,1,0
15334,partyknighted,1,0
11682,knighthoodwhere,1,0
19254,selfconfidence,1,0
21917,tocolleagues,1,0
20325,stain,1,0
22972,usmany,1,0
17340,rebecca,1,0
12461,longbailey,1,0
13009,maxine,1,0
15478,peake,1,0
8232,floyd,1,0
11148,israeli,1,0
10714,infuriated,1,0
11459,judged,1,0
